reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a0590a14-cbf9-4cee-8e7c-60edeeb7e7fc,Billi Andara,https://play-lh.googleusercontent.com/a-/ALV-UjV52Qg7RUCH13vgiIxVsSzAeR7pRR6YbNetlZe_8oUa1DywQzNE,"All of my problems seem to have been fixed by the new update. I'm able to scroll through the feed again, and the search results are better than before.",4,2,3.336.0,2025-11-01 20:27:55,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2025-02-28 00:47:02,3.336.0
d99f7129-8cb6-4c3c-92b7-6f5d2daa372c,Ah Syah,https://play-lh.googleusercontent.com/a/ACg8ocI2X6pHkf9mk72xzuXeim-nas4Mc-7rzbxiA9nf4nckBAiqBw=mo,masalah gk selesai ketika kena penipuan dari sellernya.,2,1,3.336.0,2025-11-01 19:51:15,,,3.336.0
8eb2ee28-fd50-4246-addd-06e38fdb2d66,Firman Saidi,https://play-lh.googleusercontent.com/a/ACg8ocIKq-e8tONc0dcVByqMUH2_E3bx6U_DtwmkTe9Ym_leVeXg9w=mo,fitur searchnya jelek banget. barang yang jelas jelas dijual di toko tidak muncul ketika saya cari menggunakan fitur search.,1,2,3.336.0,2025-11-01 19:44:46,,,3.336.0
639f1b8b-7950-43a8-898d-7ee84a4eda30,Ōji,https://play-lh.googleusercontent.com/a-/ALV-UjU805k1VZVhKgLkh0CibQX1a37NMcnSXrxh_6NfID62-hXzLCX0,"aplikasi cacat. semenjak di pegang tiktok jadi ampas, bug dimana-mana, belum lagi seller center nya lemot",1,1,3.334.1,2025-11-01 19:42:04,,,3.334.1
b2cdd7b3-a285-459d-ba88-ae981d62871e,Eva Akutenshi,https://play-lh.googleusercontent.com/a-/ALV-UjXLWdfZ-kbDkjljv3Gy2xBrzHqSzjuG-j1s3y0MnsMhzDZipwGz,"Please do something about the fake sellers on your platform. There must be stronger and stricter measures to filter and verify sellers, because genuine buyers should not have to deal with this nonsense. I had to waste my time travelling all the way to a sub-agent just to collect a parcel, only to end up with incorrect items. If I selected and paid extra for a better courier service, the parcel should be delivered directly to my home — otherwise what exactly am I paying for? So deleting this app.",1,4,3.336.0,2025-11-01 19:41:22,,,3.336.0
9b7ee8cf-54a0-49a9-9cb4-8558304b16bb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saat ini staffnya semakin tidak profesional dalam menangani kasus. barang tertahan di kurir lebih dari 1 minggu, dikomplen, tapi ditolak dengan jawaban bahwa barang sudah dikirim, sementara di lacak pengiriman masih tidak bergerak sama sekali. ketika kita ajukan komplen bahwa staff yang menanganinya sebelumnya tidak profesional, dijawab tunggu saja solusi dari pusat resolusi; dalam arti hanya mengenai barang tidak dikirim2. jadi memang memelihara orang2 yg tidak profesional di dalamnya.",1,1,3.336.0,2025-11-01 19:32:21,,,3.336.0
c22ed001-bb43-4c8c-a2c0-65c65323f742,Deni Saputro,https://play-lh.googleusercontent.com/a-/ALV-UjWkdNKlrFJAPf1sO1N2LZNEgoSMd4_dz0bFUiZuuEmHhh5o3yi9,"aduh, ini tokopedia makin kesini makin kesini, koga makin gak nyaman banget sih!! setiap akses aplikasi Tokopedia pasti sering lama, cuma muter2 loading mulu, udah ganti koneksi ke Simcard, ganti lagi koneksi pakai wifi, kambuh lagi lemot akses nya, padah buat streaming netflix lancar koneksi internet ku.",1,14,3.336.0,2025-11-01 17:55:51,,,3.336.0
0b12371f-5512-497a-bbb0-78443ba4f382,Hendri Agustin,https://play-lh.googleusercontent.com/a-/ALV-UjXExBvQi3vbMVG40cIZiX0_lTmLOex3CDAdlWgxjS6L8Tj3Mp63,"Sistem pencarian barang ngaco dan tidak akurat. Misal saya nyari Realme di sebuah toko, tapi yang muncul malah vivo, samsung, ell, tidak sesuai. Buruk!",1,15,3.335.1,2025-11-01 15:14:02,,,3.335.1
bdf4227f-5f89-458b-8952-4df0505020f9,Mu,https://play-lh.googleusercontent.com/a-/ALV-UjVQYCfI7DaYlyhja-MnYbMLY7reX7QB_s0jmXUxIOk5-fR1WTM,Enshitification telah melanda aplikasi sampah ini.,1,1,3.336.0,2025-11-01 14:23:00,,,3.336.0
b7cd4acb-4926-4fb2-a640-8ac849a4879c,Marwah Kurniawan,https://play-lh.googleusercontent.com/a-/ALV-UjXhJxfTw9-LikEQIMkrhLpQkfWLEtxCswSVuJkkMoRgpmbCJTs,ga ada diskon cuman iklannya aja tp nyatanya hoaxx,1,1,,2025-11-01 13:24:24,,,
bcd741ca-7ac8-4558-aeb9-2f450cc54524,Jorgy Manuhutu,https://play-lh.googleusercontent.com/a-/ALV-UjVohz5tf8Ih48fj_W4crIYrlHyXM-JOwH18Eol0VlImWGxPJoJT,fitur bayar lainnya ga berfungsi. mau bayar tagihan juga ga muncul2 pilihan metode bayarnya. udah update juga sama aja.,3,0,3.336.0,2025-11-01 12:08:57,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2023-05-07 13:04:08,3.336.0
4dbbd218-1377-4028-a0bd-d3f4e6c576d3,Hasan Kanto,https://play-lh.googleusercontent.com/a-/ALV-UjWc6ecwc42lOfl5j1YrMnN3_5WNaIF3JGmj7rVkFS52yhoO4g1UKw,"Tokopedia gunakan multi kurir, bikin tambah tidak karuan packing dus-nya. Satu kurir saja sdh cukup bikin packing dus-nya cukup penyok. Order biskuit atau kripik, diterima kondisinya jadi cukup banyak yang patah. Harap kembali seperti dulu, gunakan satu kurir rekomendasi saja. Terima kasih.",4,0,,2025-11-01 11:51:18,"Hai Kak Tedi, makasih ya atas rating yang Kakak berikan. Kami akan selalu berinovasi untuk bisa menyediakan yang terbaik bagi seluruh pengguna. Besar harapan kami untuk tetap terus bertumbuh bersama Kakak dan menjadi tempat bertransaksi online kepercayaan Kak :) -MG",2021-04-19 00:25:52,
c2151654-4a13-4670-b33d-e7724299c659,KLMN “iWitwicky”,https://play-lh.googleusercontent.com/a-/ALV-UjXKb0SXY2e572Iitw_KUMLSWOLxSVq3Oj6IHzVyP7zoh_Zost4E,aplikasi SAMPAH,1,1,3.199,2025-11-01 11:44:52,,,3.199
9f3ef4ee-081d-4a03-b2df-dcece991cb49,Bagus PengAn,https://play-lh.googleusercontent.com/a-/ALV-UjX1sSsiEvqVjZitmdbTS20AlAwvW0egB3UI2WLbiMByBP1W368,nice app,5,0,,2025-11-01 11:38:44,,,
50d4b7d5-33a5-48c1-bfd3-69370cfd175d,Defan Arif,https://play-lh.googleusercontent.com/a-/ALV-UjXgm0yg8ro10LFfkJ7YNG-hqBWTTUrFGyH4oN5YFy4rHgdceoBw,please balikin gw Toped yang dulu,2,2,3.336.0,2025-11-01 09:36:31,,,3.336.0
86b1c06f-b3d9-4737-a46a-119d51193b58,Aedes Aegypti,https://play-lh.googleusercontent.com/a/ACg8ocJaN9uIK2VlzmAaM50x8E7N1M0NryeBdYT2ml7kHdOtgUI0Ng=mo,"bayar pake va kena cash dr platform, trus lnjut lg byr pake va di e banking kena jg wkwkwkwk",1,0,,2025-11-01 09:23:25,,,
82764072-1fe4-4129-b1c1-9b4798a6cca1,Wilson Tandanu,https://play-lh.googleusercontent.com/a/ACg8ocJOecldilw0MNTI6nK-BwgmTDMIJq45q3CN0AjPtFEnhnzcnsc=mo,Unskippable ads on stratup is actually very unethical.,2,1,3.336.0,2025-11-01 08:24:02,,,3.336.0
b50ca5fe-92a0-4637-b686-156b2c4e75cc,Fitram Novian,https://play-lh.googleusercontent.com/a-/ALV-UjXvNLfIl8p1nBVZC7ihYIhDA0Iorxhn-af7OavdjyiWz0_Ls8pa,"isi paket hilang ada yg nyuri, proses pengajuan dan komplain lambat banget pantas apk ini mengalami kemunduran",1,0,3.336.0,2025-11-01 08:10:02,,,3.336.0
cb75b410-699a-43e6-93e5-b15f3cbee7a2,jessica,https://play-lh.googleusercontent.com/a-/ALV-UjXoMiKI_W8G5ZN8kixfZjGROBq6fv4uqjCI5PRlTgfwjhux-wo,scammer hq,1,0,,2025-11-01 04:19:48,,,
f19b51be-e648-42b1-a42f-a67596177451,sindi marsela77,https://play-lh.googleusercontent.com/a/ACg8ocL6AZtB7aIWw6BBPgwaZnxIFkYH_kapOoIPhzt1f_pjRYEW=mo,sejak akun Aku di banned Aku pindah ke shoppeee yee sorry Masih bisa koq Aku Belanja di tempat lain . walaupun cashback disini sering di batalkan alias ZONK . PELANGGARAN SEGALA MACAM CASHBACK ABAL ABAL WKWKWK,1,0,,2025-10-31 23:02:23,,,
b930f253-ec6f-4bda-a25a-c3917947e35f,Surya Yudanto,https://play-lh.googleusercontent.com/a/ACg8ocIH8CskxZzHYKh1r_pEZCOJi3llNoFeH_GyAyD_1TRIl6-9Pg=mo,"Sekarang hasil pencariannya gak akurat sama sekali, sampah. Nyari barang A yg keluar barang2 yg gak ada relevansinya sama sekali, jadi susah mau belanja. Kecewa berat, semoga ada perubahan jadi lebih baik or at least balik kaya dulu",2,2,3.336.0,2025-10-31 19:38:06,,,3.336.0
bec1551b-f186-4767-a145-f8d5357c5952,Cathy,https://play-lh.googleusercontent.com/a-/ALV-UjV9ucnHzwW4O6YC82D8rOVXfOwzzw4rA0DDw9FCvASRAcsLAEqH,toko hijau definitely way much better than toko oren.,5,0,3.331.1,2025-10-31 18:58:27,,,3.331.1
d7052719-53e5-41df-ab91-c59421b22fdf,IDY (IR),https://play-lh.googleusercontent.com/a/ACg8ocJp_XDaTFb5FisnZtsskLhE0_7aJ0v93M5QoyybtKp46xMpGw=mo,gabisa dibuka,1,0,3.336.0,2025-10-31 18:53:56,,,3.336.0
30a071e1-03be-4fc9-a293-9b50a5c91312,queen,https://play-lh.googleusercontent.com/a-/ALV-UjXtnluLOVyMSAK6S2-d63HPc48_It2BG8g50y9gNPrgUOcz1Qh2,Proses refund terlalu lama,1,0,3.336.0,2025-10-31 17:04:16,,,3.336.0
ea7ae72f-813b-4614-aa21-28dac0715885,KELOMPOK 2_Naufal Rizki P,https://play-lh.googleusercontent.com/a-/ALV-UjWAzPwXFqDK_GlGmYil6fRGt6c57zpn6_-JUR6Yj8JaBzhRNOuc,"Saya kecewa mengenai pengiriman sameday, mending d hapus aja kalau pengiriman ujungnya sama seperti pengiriman regular. BURUK",1,0,3.334.1,2025-10-31 16:14:21,,,3.334.1
145e7429-a371-4aca-8795-b744704f4770,Wahono Rendi,https://play-lh.googleusercontent.com/a-/ALV-UjWXSzkcn7asVy_-vCmxWPkQ_N7V-nX5e6TKXoGqB2TpDGwlvSWv,excellent,5,0,3.332.0,2025-10-31 14:42:10,,,3.332.0
f9e26be2-2486-40b4-9d29-ce1f1671b269,Muhammad Sulaiman,https://play-lh.googleusercontent.com/a/ACg8ocJnaFOoiKBgWCs2DM_jUhTquT5WrJWh33QC9D6AEw4bTwiCWEA=mo,"Halo kak, untuk layanan Bahasa Sanskerta ada di menu mana ya?",5,0,3.334.1,2025-10-31 11:31:23,,,3.334.1
832b67d7-a26a-4bbf-9b86-3281c701f089,Dicky,https://play-lh.googleusercontent.com/a/ACg8ocLnl4hHOSkyN5cZIGuXgnwwP10WKTHoWnYUaMUOvSuNXAafWw=mo,Nice and helpful application 👍,5,0,3.336.0,2025-10-31 10:25:23,,,3.336.0
fbb4ca5b-17aa-462c-8932-395a41d50957,Natalia Arryanti,https://play-lh.googleusercontent.com/a/ACg8ocIO1y1QCPGaEcs78Vq0Kia63MhldxpTvLyGs6crkmvTPtvTnw=mo,Mengapa saya tidak bisa bayar menggunakan kartu kredit. Kode OTP tidak terkirim ke sms saya,5,0,3.332.0,2025-10-31 09:47:40,,,3.332.0
7ca57a2a-8bde-4729-b0ab-f391c801ddc0,Adhimas Yamadwitya,https://play-lh.googleusercontent.com/a-/ALV-UjXLpLAwiHmJtvvol4T-FRnulU8QgDxI6e8WKiXAN9YUyMmfAx4u,"respon app nya lambat banget sekarang, kaya ga diurusin dengan bener...beda sama toko oranye, apa gegara udh diakuisisi sama brand chinese ya?",2,2,3.336.0,2025-10-31 09:09:08,,,3.336.0
c8f74c20-a2ef-481d-a691-6dbc9cd5e6a5,ardin,https://play-lh.googleusercontent.com/a-/ALV-UjXVPfGVCPrzjjjRG4qi1CP8-vQCOccousiRvRTFSRLnj0iwnPMk,fitur searchnya kacau,1,2,3.336.0,2025-10-31 08:51:52,,,3.336.0
492d3c0f-caab-4618-a32b-d0c3affedb1c,CookingPapa,https://play-lh.googleusercontent.com/a/ACg8ocL58xgjhTJX2qBzJcH_VbkPHZMlnbaFTib1Wd9Qi0jlYney-PkC=mo,"aplikasi bagus, sayang segala sesuatu nya, baik loading, ataupun menampilkan items, sepertinya lambat, apalagi dibandingkan dengan apps pesaing.",2,1,3.311.0,2025-10-31 08:46:07,,,3.311.0
1bacc47c-743a-4fe4-a1cd-f76534a63d23,Putra Asryana,https://play-lh.googleusercontent.com/a-/ALV-UjUhKQwZy8s4OmbvNql8JgZ-rGm4BOt-GCs3_GrkOtYWLAbuNzwm,Lately the app has become really slow.. Guess TikTok really is trying to kill it..,1,2,3.336.0,2025-10-31 08:15:29,,,3.336.0
8f230bd1-154a-4d03-8410-8cf3b2271a14,Pramitha Todano,https://play-lh.googleusercontent.com/a-/ALV-UjWWfdZX-lHdaitHhliHVmhTa0CxDCwZVgKqRnPN1VdJ_Z_Eor6h,Estimasi pengiriman yang tidak sesuai membuat saya kasih bintang 1 ke aplikasi ini. Padahal pada saat check out disistem tertulis ongkir dan estimasi pengiriman. Ada yg estimasi 3 hari ternyata sampai 1 minggu. Ada yg estimasi 1 minggu eh pas di check out ternyata estimasinya 1 bulan. hadeeeehhhhhh.......🤧,1,0,3.336.0,2025-10-31 05:30:59,,,3.336.0
8fa17386-3bfa-4d5d-b7cb-ed5b07d6d1da,Icho Yulian Chandra,https://play-lh.googleusercontent.com/a-/ALV-UjXVIwnYd6y1CL2PCFoePSW0tNumq1rYJliKtuXSMtUYW8nmCaXW,"Ever since Tokped owned by Tiktok, everything starts going downhill. It's difficult just to browse for stuff now.",1,1,3.334.1,2025-10-31 05:17:49,,,3.334.1
875dc767-d38c-4066-8ce0-923eed0894f8,Mephisto,https://play-lh.googleusercontent.com/a-/ALV-UjUHENcvrMPAG4LShmbuVbOGuOspyqJegG8FVBI5ftZD8GqsmUI,"ini spam notifikasi ga jelas dr tokped maksudnya apa ya? udah 2 hari ini bnyk bgt notif masuk ""menunggu konfirmasi"" lah, pas di klik ga ada apa2. semua notif udah saya matiin dr bertahun2 lalu dan saya cek jg masih mati, knp skrg tiba2 bnyk spam notif ga jelas gini?",1,5,3.336.0,2025-10-31 04:32:48,"Halo Toppers, terima kasih atas rating yang kamu berikan. Kami akan terus melakukan perkembangan pada aplikasi Tokopedia untuk terus memberikan keamanan dan kenyamanan Toppers dalam bertransaksi. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps.",2025-01-11 21:49:07,3.336.0
8830aa23-fd91-4065-9959-f81a05d364c9,Fathan Farizi,https://play-lh.googleusercontent.com/a-/ALV-UjX88q8jglgp5KuMMyZUP9U3-NguB6dcEvuTU7BIo_X_92j1Hwls,Data pesanan saya bocor ke pihak lain selain toko. Tidak ada permintaan maaf apapun pada saat handling masalah ini. Saya korban penipuan segitiga karena data pesanan saya diketahui pada saat pengiriman. Ini user experience saya pribadi.,1,1,3.336.0,2025-10-31 02:22:59,,,3.336.0
16f9082a-1a20-4dbd-af82-5d2ab49f86b8,febrianto tan,https://play-lh.googleusercontent.com/a-/ALV-UjW8efttTlIOWPuvGxb8MljFF-O5t-EfC25kIqz5Vu8tF9de5fIj,ini update barang stuck di 95%,1,2,3.334.1,2025-10-31 01:52:36,,,3.334.1
8fb2d91d-b9c5-4578-aa8f-ddef5e4838c6,Rizky Permadi Syah,https://play-lh.googleusercontent.com/a/ACg8ocInYUMQ736Y4r5LE_xmW7QeUar_fRRh65z0eO-e_Bm5KiWq=mo,"selalu, ada kupon gabisa dipakek, mending hapus aja itu kupon, udah diklik kupon tapi nggak kepakek sama produknya, padahal sebelumnya bisa, waktu co gabisa, terus dicoba lagi malah nggak mau nyambung voucher sama produknya",1,0,3.336.0,2025-10-30 22:26:55,,,3.336.0
d700a7b4-7a37-4048-a399-ace4ca05952d,Zaki Rosyad,https://play-lh.googleusercontent.com/a/ACg8ocIC8aX2YbxPKJuAZEqoHG3I4lNoTcwlPiy4AFYd6euq8CdM=mo,paling di percaya,5,0,3.334.1,2025-10-30 19:53:59,,,3.334.1
39c6a8b4-c527-417f-828b-4284e51791a3,Ocki Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjUwa6ekL7cS-wQf9M7EsMSva7JXlLZqzcmS_UTPvaN9wNqNlgv34Q,kenapa sekarang loading dan aksesnya lama ya?,3,1,3.336.0,2025-10-30 19:53:24,,,3.336.0
87c1edf1-3cea-4f7b-aa03-fdf4b1822c4c,Alila Sal,https://play-lh.googleusercontent.com/a/ACg8ocJeAmiSu5KwnsGXkKdPDgwoYEps4HZJGc5fKNDJX87--TWRLA=mo,"mode pencarian dan filter sudah ngga akurat!!! baik cari nama produk, daerah toko...!!!",2,1,,2025-10-30 18:38:59,,,
181da3ad-ec91-40a3-a856-3b5d4e228d8c,chaemitta78,https://play-lh.googleusercontent.com/a/ACg8ocIPwYFIE16qQtLfaaw8wlp4yOZl3IBS_e9sjTHe-W5eJZsPcw=mo,"please guys thats so bad, my transaction is too late",1,0,,2025-10-30 18:24:25,,,
8a0bdafb-6a6d-41ae-a7cb-321b484d90fd,Yudi Prayoga,https://play-lh.googleusercontent.com/a-/ALV-UjXVtpXWOlVl2mib9oWHOP63MksPP9m7T9zmVgLWkpKcHeYvVIs_,kemakan kupon 800rb. taunya cuma kupon gajelas. mana udh cek out 3 barang yg sebenarnya ga niat beli.. kecewa si sama promo2 ngejebak bgitu. entah apa yg dipikirkan tim creativenya bikin jebakan kupon itu. jadi stop pakai tokped lagi. beralih shopee aja,1,0,,2025-10-30 16:33:58,,,
3e0477e4-8d5b-4235-b23a-3169e31ddc42,aditya prastowo,https://play-lh.googleusercontent.com/a/ACg8ocJ-VDmpq4no4IBPKfh03z3CtooeAyxVcYvMqfRoDH86DaGMSA=mo,"UI yang baru 👎. Kebanyakan gimmick g penting, koneksi time out trus",1,1,3.336.0,2025-10-30 13:34:49,,,3.336.0
32037ec9-ffab-4b72-bba5-341769b05068,Thony Anggrianto,https://play-lh.googleusercontent.com/a-/ALV-UjXPdziGBscIVecI8wO1yzADHVhGhwXEOVY4TH_3vTSQcFDY-ec6,"sulit sekali pemakaiannya skrg Tokopedia gak seperti sebelumnya, narik ribet, beli pulsa susah. selesai ini lebih baik berhenti saja pakai Tokopedia terlalu dibuat ribet, sudah gak benar Tokopedia ini uang saya saja gak bisa di cairkan ke rekening. Parah",1,1,3.336.0,2025-10-30 12:41:25,,,3.336.0
3147a070-7c6d-4bcf-833e-c18d293a5c67,Mr Bonk 007,https://play-lh.googleusercontent.com/a-/ALV-UjXjWfVyRzM-1hAw_y5hdw2endHriQpzCNHKYbUhnz0eA31clUAK,sekarang sudah malas buka toped,1,1,3.336.0,2025-10-30 12:18:54,,,3.336.0
81e1e1c1-0fff-4900-b349-bb8db87dd720,Heta Saputra,https://play-lh.googleusercontent.com/a-/ALV-UjWXa-O6gHV2JU3tEEgCT-a3AlKH6vxrg5WpFFK1YBQaupLDR5o6UQ,"Duh....sejak di ambil Tiktok, bugs nya banyak banget.... kaga tahan banyak nya, akhirnya pindah ke lapak sebelah. Kenapa sih harus merger segala? Bukan tambah baik malah tambah masalah.",1,4,3.336.0,2025-10-30 12:17:19,"Hi Toppers, silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care melalui tkp.me/supportMainapps agar bisa kami bantu cek lebih lanjut. Kami akan terus berupaya untuk meningkatkan pengalaman Toppers dalam bertransaksi di Tokopedia.",2024-08-03 11:39:04,3.336.0
54d83b45-2428-436d-b422-36761bcaa601,Rido M,https://play-lh.googleusercontent.com/a/ACg8ocIN9uWWch6G5eyYZ6jv6BwaFsEgr9MWrTd7CqxnHuQ5NPA78A=mo,"kualitas search barang makin hari makin jelek. yang dicari apa, yg muncul apa",2,2,3.333.0,2025-10-30 10:26:33,,,3.333.0
c75f9d25-88b5-43f8-8413-a3a2abc9d919,Sam Irviady,https://play-lh.googleusercontent.com/a-/ALV-UjXVyYBgn9iN4usuOgLp8RMKyXUjKfI1GNuHOGESx3MGcgZd-kA,"Hati-hati, belanja online di sini. Sekarang banyak barang gk jelas harga gk masuk akal dan spam dimana-mana. Lebih enak di oren. Tokped harus berbenah nh. Jangan dicampur sama (suara detik jam)",1,8,3.333.0,2025-10-30 07:01:56,"Toppers, mohon maaf atas kendala yang kamu alami. Silakan sampaikan kritik/saran atau kendala transaksi kamu dengan menghubungi Tokopedia Care di tkp.me/supportMainapps untuk dicek lebih lanjut. Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-01-28 13:20:05,3.333.0
f0d0b35d-3a13-4c3e-8ee5-14bffa9848ad,Suhartanto Nugroho,https://play-lh.googleusercontent.com/a/ACg8ocK-z_7eQfdt6Qegn0jKObID6-atnFG2unSTnkVIxqbfw3HLYrg=mo,"gampang di hack, sistem tidak deteksi pergantian email di akun, ngeri, ati ati saya ke hack , sampe rugi 800rb, tapi tokped tidak tanggung jawab",1,0,3.336.0,2025-10-30 05:09:15,,,3.336.0
518681de-acbe-455f-980c-3b67929a96b5,4w9,https://play-lh.googleusercontent.com/a-/ALV-UjXJc3ibPkpiLDPBwpEpyiH0HwibaQ2t5GNuEoYVSo2zgMQYdQCJ,sempat pindah ke apps sebelah,3,1,3.335.1,2025-10-30 04:49:11,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2025-01-02 19:48:43,3.335.1
738a79fe-e851-4e52-a0f8-e06fb7e015db,Christina Suhadi,https://play-lh.googleusercontent.com/a-/ALV-UjWZxehMVdAyZNGjYmEnHV0dFRXrMvecLmojtnYm-GAM1MUmPe6G,"penyakit deh, habis update malah memble, sekarang malah searching produk error mulu.",1,1,3.336.0,2025-10-29 22:02:03,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2023-12-03 14:40:07,3.336.0
f9fd2a45-076c-4121-b033-fc006169ea75,Oky Lesmana,https://play-lh.googleusercontent.com/a/ACg8ocKFP9AhhF8jZSvH8uCX6uHf8ZurRDfacPEwmIOe1uUME_w05A=mo,All is good!,5,0,3.334.1,2025-10-29 21:56:40,,,3.334.1
07d9ccc7-ae97-41df-8a95-81a46ed2165c,Ignatius Andika,https://play-lh.googleusercontent.com/a-/ALV-UjXPsMppGjzF7O7fX0tmypE27bLzSsenVOVcHuSUZc_wEX37y1q4,"aplikasi sampah, saya top up emoney status berhasil tapi tidak masuk",1,0,3.334.1,2025-10-29 21:53:49,,,3.334.1
7904030f-04f2-4030-ad09-b67f2506dccb,We Just,https://play-lh.googleusercontent.com/a-/ALV-UjVxX9B6tlBbN3c_J1huyWjCjFA6-nhIDKqUJySRLs1HvUArYx0,"kemarin saya memberikan bintang 5, tapi sorry saya sekarang memberikan bintang 1, beneran deh tokopedia, search engine lu sekarang ampas.. saat saya mulai mengetik barang yg mau aku cari keluarnya semua rekomendasi toko dengan nama barang itu dan ga punya barang itu juga masuk, kenapa ga rekomendasi barang yg kita cari... jujur kalo masih ampas kaya gini pindah aelah ke shopee... eos aja lah tokopedia makin ampas setelah join tiktok",1,1,3.335.1,2025-10-29 21:17:54,,,3.335.1
66070bc5-ca07-40a8-87a1-1ebe47ea9708,Avicenna Akhtar,https://play-lh.googleusercontent.com/a/ACg8ocLNFWHhZbFyNCK11fLVsEtPFdqGUdduxbun8_Erm_jVKVyduzQ=mo,"Waktu sudah CO barang, lamaaa banget nunggu dapet kurir nya bahkan sampe dana pembeliin barang di balikin otomatis sama CS. mohon dipercepat untuk dapet kurir",3,0,3.335.1,2025-10-29 18:01:15,,,3.335.1
308f50ba-8adc-4841-a65c-2ff8180873cb,Andrew Loindong,https://play-lh.googleusercontent.com/a-/ALV-UjW--Pm9zzx91WJQsSKQXnVceuAksAJv_5DsJnqD0_s7--dxWFY,"app nya kurang cepat dibuka, sudah saya bandingkan dengan si orange.",1,0,3.336.0,2025-10-29 13:51:52,"Hai Andrew, mohon maaf atas ketidaknyamanannya ya. Kami infokan, sesuai kebijakan terbaru dari Google Play Store, produk tembakau, rokok elektrik, dan turunannya tidak bisa lagi dimunculkan pada seluruh aplikasi Android, termasuk Tokopedia Android. Kamu bisa melakukan pencarian melalui mobile site dan desktop. Semoga bisa membantu ya. Salam ^cl",2019-12-09 18:45:41,3.336.0
d2b74b99-ca72-4a93-a43b-053f2fe6a6db,Wolfrey,https://play-lh.googleusercontent.com/a-/ALV-UjXm7ciONoCPUZMmtojga5AuphdGAgRfoi2hacnVzsSVB_rfovfS,"biar apa sih komplain kurir diilangin lagi? pusat resolusi ngejawab pake template-an, cape diputer2 kaya gini",1,1,3.335.1,2025-10-29 11:22:19,,,3.335.1
20d43fd8-b1d0-410e-b36e-0c34ca2d26af,Wisnu,https://play-lh.googleusercontent.com/a-/ALV-UjWaR3aaK5gf0qKMTB9L94ykyZy2urdk3bZl9oisjFZAGI5vF5KG,"sering lemot kalau browsing barang lebih dari 30 menit, cachenya harus dihapus dulu baru bisa kembali seperti semula 😓",3,3,3.336.0,2025-10-29 10:51:27,,,3.336.0
c5426b47-2eb8-4a7a-9083-bb083904dc4c,Rengz,https://play-lh.googleusercontent.com/a-/ALV-UjXbglem5-4FkmvS5kAsdHzSHJe2EQeqGAmobOQmGsuEE-Zh2NHi,GELUD,5,0,3.331.1,2025-10-29 10:43:40,,,3.331.1
9f18507c-caa4-4a80-baa8-9b210ce28257,Adrian N,https://play-lh.googleusercontent.com/a/ACg8ocLolPtJr4ujAEgnBPXf8R4nj93r54QoddLqZAGZ-pb0vZb0og=mo,"From one of the best e-commerce platform into a dumpster fire. Seems like either they're reducing server capacity or their bandwidth. Assets are not loading, connectivity is dodgy under cellular or wifi, it's just a poorer and poorer experience.",2,3,,2025-10-29 09:47:05,,,
53d0f612-c81f-4cdd-a53d-fa2552f2ab5b,Greg Tjhin,https://play-lh.googleusercontent.com/a/ACg8ocJUdz41-Oe5BgC6gC-vfOqYsTFLXtqYhKrTEzj_YsbNF0tN9w=mo,Aplikasi nya rusak... Apa tanda kebangkrutan?,1,3,3.336.0,2025-10-29 09:04:03,,,3.336.0
